फेसबुक	0	6	फ	फे	फेस	क	ुक	बुक	0	फ	े	स	ब	ु	फे	ेस	सब	बु	ुक	फेस	ेसब	सबु	बुक	ुक_	फेसब	ेसबु	सबुक	बुक_	ुक__	फेसबु	ेसबुक	सबुक_	बुक__	ुक___	NULL	NULL	का	सिक्योरिटी	0
आवाज	0	4	आ	आव	आवा	ज	ाज	वाज	1	आ	व	ा	ज	_	आव	वा	ाज	ज_	__	आवा	वाज	ाज_	ज__	___	आवाज	वाज_	ाज__	ज___	____	आवाज_	वाज__	ाज___	ज____	_____	आती	और	स्पष्ट	सुनाई	B_ASP
स्पष्ट	0	6	स	स्	स्प	ट	्ट	ष्ट	0	स	्	प	ष	्	स्	्प	पष	ष्	्ट	स्प	्पष	पष्	ष्ट	्ट_	स्पष	्पष्	पष्ट	ष्ट_	्ट__	स्पष्	्पष्ट	पष्ट_	ष्ट__	्ट___	और	आवाज	सुनाई	देती	0
सुनाई	0	5	स	सु	सुन	ई	ाई	नाई	0	स	ु	न	ा	ई	सु	ुन	ना	ाई	ई_	सुन	ुना	नाई	ाई_	ई__	सुना	ुनाई	नाई_	ाई__	ई___	सुनाई	ुनाई_	नाई__	ाई___	ई____	आवाज	स्पष्ट	देती	है	0
देती	0	4	द	दे	देत	ी	ती	ेती	0	द	े	त	ी	_	दे	ेत	ती	ी_	__	देत	ेती	ती_	ी__	___	देती	ेती_	ती__	ी___	____	देती_	ेती__	ती___	ी____	_____	स्पष्ट	सुनाई	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	सुनाई	देती	NULL	NULL	0
EOL
इन	0	2	इ	इन	NULL	न	इन	NULL	0	इ	न	_	_	_	इन	न_	__	__	__	इन_	न__	___	___	___	इन__	न___	____	____	____	इन___	न____	_____	_____	_____	NULL	NULL	स्पीकर	का	0
स्पीकर	0	6	स	स्	स्प	र	कर	ीकर	1	स	्	प	ी	क	स्	्प	पी	ीक	कर	स्प	्पी	पीक	ीकर	कर_	स्पी	्पीक	पीकर	ीकर_	कर__	स्पीक	्पीकर	पीकर_	ीकर__	कर___	NULL	इन	का	मॉडल	0
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	इन	स्पीकर	मॉडल	LBS999	0
मॉडल	0	4	म	मॉ	मॉड	ल	डल	ॉडल	0	म	ॉ	ड	ल	_	मॉ	ॉड	डल	ल_	__	मॉड	ॉडल	डल_	ल__	___	मॉडल	ॉडल_	डल__	ल___	____	मॉडल_	ॉडल__	डल___	ल____	_____	स्पीकर	का	LBS999	है	B_ASP
LBS999	0	6	L	LB	LBS	9	99	999	0	L	B	S	9	9	LB	BS	S9	99	99	LBS	BS9	S99	999	99_	LBS9	BS99	S999	999_	99__	LBS99	BS999	S999_	999__	99___	का	मॉडल	है	जो	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	मॉडल	LBS999	जो	स्पीकर	0
जो	1	2	ज	जो	NULL	ो	जो	NULL	0	ज	ो	_	_	_	जो	ो_	__	__	__	जो_	ो__	___	___	___	जो__	ो___	____	____	____	जो___	ो____	_____	_____	_____	LBS999	है	स्पीकर	के	0
स्पीकर	0	6	स	स्	स्प	र	कर	ीकर	1	स	्	प	ी	क	स्	्प	पी	ीक	कर	स्प	्पी	पीक	ीकर	कर_	स्पी	्पीक	पीकर	ीकर_	कर__	स्पीक	्पीकर	पीकर_	ीकर__	कर___	है	जो	के	साथ	0
के	1	2	क	के	NULL	े	के	NULL	0	क	े	_	_	_	के	े_	__	__	__	के_	े__	___	___	___	के__	े___	____	____	____	के___	े____	_____	_____	_____	जो	स्पीकर	साथ	मोबाइल	0
साथ	1	3	स	सा	साथ	थ	ाथ	साथ	0	स	ा	थ	_	_	सा	ाथ	थ_	__	__	साथ	ाथ_	थ__	___	___	साथ_	ाथ__	थ___	____	____	साथ__	ाथ___	थ____	_____	_____	स्पीकर	के	मोबाइल	स्टैंड	0
मोबाइल	0	6	म	मो	मोब	ल	इल	ाइल	0	म	ो	ब	ा	इ	मो	ोब	बा	ाइ	इल	मोब	ोबा	बाइ	ाइल	इल_	मोबा	ोबाइ	बाइल	ाइल_	इल__	मोबाइ	ोबाइल	बाइल_	ाइल__	इल___	के	साथ	स्टैंड	का	B_ASP
स्टैंड	0	6	स	स्	स्ट	ड	ंड	ैंड	0	स	्	ट	ै	ं	स्	्ट	टै	ैं	ंड	स्ट	्टै	टैं	ैंड	ंड_	स्टै	्टैं	टैंड	ैंड_	ंड__	स्टैं	्टैंड	टैंड_	ैंड__	ंड___	साथ	मोबाइल	का	भी	I_ASP
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	मोबाइल	स्टैंड	भी	काम	0
भी	0	2	भ	भी	NULL	ी	भी	NULL	0	भ	ी	_	_	_	भी	ी_	__	__	__	भी_	ी__	___	___	___	भी__	ी___	____	____	____	भी___	ी____	_____	_____	_____	स्टैंड	का	काम	करते	0
काम	0	3	क	का	काम	म	ाम	काम	0	क	ा	म	_	_	का	ाम	म_	__	__	काम	ाम_	म__	___	___	काम_	ाम__	म___	____	____	काम__	ाम___	म____	_____	_____	का	भी	करते	हैं	0
करते	1	4	क	कर	करत	े	ते	रते	0	क	र	त	े	_	कर	रत	ते	े_	__	करत	रते	ते_	े__	___	करते	रते_	ते__	े___	____	करते_	रते__	ते___	े____	_____	भी	काम	हैं	NULL	0
हैं	1	3	ह	है	हैं	ं	ैं	हैं	0	ह	ै	ं	_	_	है	ैं	ं_	__	__	हैं	ैं_	ं__	___	___	हैं_	ैं__	ं___	____	____	हैं__	ैं___	ं____	_____	_____	काम	करते	NULL	NULL	0
EOL
इन	0	2	इ	इन	NULL	न	इन	NULL	0	इ	न	_	_	_	इन	न_	__	__	__	इन_	न__	___	___	___	इन__	न___	____	____	____	इन___	न____	_____	_____	_____	NULL	NULL	स्पीकर	का	0
स्पीकर	0	6	स	स्	स्प	र	कर	ीकर	1	स	्	प	ी	क	स्	्प	पी	ीक	कर	स्प	्पी	पीक	ीकर	कर_	स्पी	्पीक	पीकर	ीकर_	कर__	स्पीक	्पीकर	पीकर_	ीकर__	कर___	NULL	इन	का	डिजाइन	0
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	इन	स्पीकर	डिजाइन	और	0
डिजाइन	0	6	ड	डि	डिज	न	इन	ाइन	1	ड	ि	ज	ा	इ	डि	िज	जा	ाइ	इन	डिज	िजा	जाइ	ाइन	इन_	डिजा	िजाइ	जाइन	ाइन_	इन__	डिजाइ	िजाइन	जाइन_	ाइन__	इन___	स्पीकर	का	और	ऑडियो	B_ASP
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	का	डिजाइन	ऑडियो	क्वालिटी	0
ऑडियो	0	5	ऑ	ऑड	ऑडि	ो	यो	ियो	1	ऑ	ड	ि	य	ो	ऑड	डि	िय	यो	ो_	ऑडि	डिय	ियो	यो_	ो__	ऑडिय	डियो	ियो_	यो__	ो___	ऑडियो	डियो_	ियो__	यो___	ो____	डिजाइन	और	क्वालिटी	शानदार	B_ASP
क्वालिटी	0	8	क	क्	क्व	ी	टी	िटी	1	क	्	व	ा	ल	क्	्व	वा	ाल	लि	क्व	्वा	वाल	ालि	लिट	क्वा	्वाल	वालि	ालिट	लिटी	क्वाल	्वालि	वालिट	ालिटी	लिटी_	और	ऑडियो	शानदार	है	I_ASP
शानदार	0	6	श	शा	शान	र	ार	दार	0	श	ा	न	द	ा	शा	ान	नद	दा	ार	शान	ानद	नदा	दार	ार_	शानद	ानदा	नदार	दार_	ार__	शानदा	ानदार	नदार_	दार__	ार___	ऑडियो	क्वालिटी	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	क्वालिटी	शानदार	NULL	NULL	0
EOL
इन	0	2	इ	इन	NULL	न	इन	NULL	0	इ	न	_	_	_	इन	न_	__	__	__	इन_	न__	___	___	___	इन__	न___	____	____	____	इन___	न____	_____	_____	_____	NULL	NULL	स्पीकर्स	में	0
स्पीकर्स	0	8	स	स्	स्प	स	्स	र्स	1	स	्	प	ी	क	स्	्प	पी	ीक	कर	स्प	्पी	पीक	ीकर	कर्	स्पी	्पीक	पीकर	ीकर्	कर्स	स्पीक	्पीकर	पीकर्	ीकर्स	कर्स_	NULL	इन	में	ब्लूटूथ	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	इन	स्पीकर्स	ब्लूटूथ	और	0
ब्लूटूथ	0	7	ब	ब्	ब्ल	थ	ूथ	टूथ	1	ब	्	ल	ू	ट	ब्	्ल	लू	ूट	टू	ब्ल	्लू	लूट	ूटू	टूथ	ब्लू	्लूट	लूटू	ूटूथ	टूथ_	ब्लूट	्लूटू	लूटूथ	ूटूथ_	टूथ__	स्पीकर्स	में	और	NFC	B_ASP
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	में	ब्लूटूथ	NFC	(नियर	I_ASP
NFC	0	3	N	NF	NFC	C	FC	NFC	0	N	F	C	_	_	NF	FC	C_	__	__	NFC	FC_	C__	___	___	NFC_	FC__	C___	____	____	NFC__	FC___	C____	_____	_____	ब्लूटूथ	और	(नियर	फील्ड	I_ASP
(नियर	0	5	(	(न	(नि	र	यर	ियर	0	(	न	ि	य	र	(न	नि	िय	यर	र_	(नि	निय	ियर	यर_	र__	(निय	नियर	ियर_	यर__	र___	(नियर	नियर_	ियर__	यर___	र____	और	NFC	फील्ड	कम्युनिकेशन)	0
फील्ड	0	5	फ	फी	फील	ड	्ड	ल्ड	0	फ	ी	ल	्	ड	फी	ील	ल्	्ड	ड_	फील	ील्	ल्ड	्ड_	ड__	फील्	ील्ड	ल्ड_	्ड__	ड___	फील्ड	ील्ड_	ल्ड__	्ड___	ड____	NFC	(नियर	कम्युनिकेशन)	की	0
कम्युनिकेशन)	0	12	क	कम	कम्	)	न)	शन)	0	क	म	्	य	ु	कम	म्	्य	यु	ुन	कम्	म्य	्यु	युन	ुनि	कम्य	म्यु	्युन	युनि	ुनिक	कम्यु	म्युन	्युनि	युनिक	ुनिके	(नियर	फील्ड	की	कनेक्टिविटी	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	फील्ड	कम्युनिकेशन)	कनेक्टिविटी	दी	0
कनेक्टिविटी	0	11	क	कन	कने	ी	टी	िटी	0	क	न	े	क	्	कन	ने	ेक	क्	्ट	कने	नेक	ेक्	क्ट	्टि	कनेक	नेक्	ेक्ट	क्टि	्टिव	कनेक्	नेक्ट	ेक्टि	क्टिव	्टिवि	कम्युनिकेशन)	की	दी	गई	0
दी	0	2	द	दी	NULL	ी	दी	NULL	0	द	ी	_	_	_	दी	ी_	__	__	__	दी_	ी__	___	___	___	दी__	ी___	____	____	____	दी___	ी____	_____	_____	_____	की	कनेक्टिविटी	गई	है	0
गई	0	2	ग	गई	NULL	ई	गई	NULL	0	ग	ई	_	_	_	गई	ई_	__	__	__	गई_	ई__	___	___	___	गई__	ई___	____	____	____	गई___	ई____	_____	_____	_____	कनेक्टिविटी	दी	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	दी	गई	NULL	NULL	0
EOL
इस	1	2	इ	इस	NULL	स	इस	NULL	0	इ	स	_	_	_	इस	स_	__	__	__	इस_	स__	___	___	___	इस__	स___	____	____	____	इस___	स____	_____	_____	_____	NULL	NULL	कनेक्टिविटी	की	0
कनेक्टिविटी	0	11	क	कन	कने	ी	टी	िटी	0	क	न	े	क	्	कन	ने	ेक	क्	्ट	कने	नेक	ेक्	क्ट	्टि	कनेक	नेक्	ेक्ट	क्टि	्टिव	कनेक्	नेक्ट	ेक्टि	क्टिव	्टिवि	NULL	इस	की	रेंज	B_ASP
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	इस	कनेक्टिविटी	रेंज	10	I_ASP
रेंज	0	4	र	रे	रें	ज	ंज	ेंज	0	र	े	ं	ज	_	रे	ें	ंज	ज_	__	रें	ेंज	ंज_	ज__	___	रेंज	ेंज_	ंज__	ज___	____	रेंज_	ेंज__	ंज___	ज____	_____	कनेक्टिविटी	की	10	मीटर	I_ASP
10	0	2	1	10	NULL	0	10	NULL	0	1	0	_	_	_	10	0_	__	__	__	10_	0__	___	___	___	10__	0___	____	____	____	10___	0____	_____	_____	_____	की	रेंज	मीटर	है	0
मीटर	0	4	म	मी	मीट	र	टर	ीटर	0	म	ी	ट	र	_	मी	ीट	टर	र_	__	मीट	ीटर	टर_	र__	___	मीटर	ीटर_	टर__	र___	____	मीटर_	ीटर__	टर___	र____	_____	रेंज	10	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	10	मीटर	NULL	NULL	0
EOL
टैबलेट	0	6	ट	टै	टैब	ट	ेट	लेट	0	ट	ै	ब	ल	े	टै	ैब	बल	ले	ेट	टैब	ैबल	बले	लेट	ेट_	टैबल	ैबले	बलेट	लेट_	ेट__	टैबले	ैबलेट	बलेट_	लेट__	ेट___	NULL	NULL	में	सिंगल	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	NULL	टैबलेट	सिंगल	कोर	0
सिंगल	0	5	स	सि	सिं	ल	गल	ंगल	0	स	ि	ं	ग	ल	सि	िं	ंग	गल	ल_	सिं	िंग	ंगल	गल_	ल__	सिंग	िंगल	ंगल_	गल__	ल___	सिंगल	िंगल_	ंगल__	गल___	ल____	टैबलेट	में	कोर	प्रोसेसर	0
कोर	0	3	क	को	कोर	र	ोर	कोर	0	क	ो	र	_	_	को	ोर	र_	__	__	कोर	ोर_	र__	___	___	कोर_	ोर__	र___	____	____	कोर__	ोर___	र____	_____	_____	में	सिंगल	प्रोसेसर	बीते	0
प्रोसेसर	0	8	प	प्	प्र	र	सर	ेसर	1	प	्	र	ो	स	प्	्र	रो	ोस	से	प्र	्रो	रोस	ोसे	सेस	प्रो	्रोस	रोसे	ोसेस	सेसर	प्रोस	्रोसे	रोसेस	ोसेसर	सेसर_	सिंगल	कोर	बीते	जामने	0
बीते	0	4	ब	बी	बीत	े	ते	ीते	0	ब	ी	त	े	_	बी	ीत	ते	े_	__	बीत	ीते	ते_	े__	___	बीते	ीते_	ते__	े___	____	बीते_	ीते__	ते___	े____	_____	कोर	प्रोसेसर	जामने	की	0
जामने	0	5	ज	जा	जाम	े	ने	मने	0	ज	ा	म	न	े	जा	ाम	मन	ने	े_	जाम	ामन	मने	ने_	े__	जामन	ामने	मने_	ने__	े___	जामने	ामने_	मने__	ने___	े____	प्रोसेसर	बीते	की	बात	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	बीते	जामने	बात	लगता	0
बात	0	3	ब	बा	बात	त	ात	बात	0	ब	ा	त	_	_	बा	ात	त_	__	__	बात	ात_	त__	___	___	बात_	ात__	त___	____	____	बात__	ात___	त____	_____	_____	जामने	की	लगता	है	0
लगता	0	4	ल	लग	लगत	ा	ता	गता	0	ल	ग	त	ा	_	लग	गत	ता	ा_	__	लगत	गता	ता_	ा__	___	लगता	गता_	ता__	ा___	____	लगता_	गता__	ता___	ा____	_____	की	बात	है	लेकिन	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	बात	लगता	लेकिन	दिलचस्प	0
लेकिन	0	5	ल	ले	लेक	न	िन	किन	0	ल	े	क	ि	न	ले	ेक	कि	िन	न_	लेक	ेकि	किन	िन_	न__	लेकि	ेकिन	किन_	िन__	न___	लेकिन	ेकिन_	किन__	िन___	न____	लगता	है	दिलचस्प	बात	0
दिलचस्प	0	7	द	दि	दिल	प	्प	स्प	0	द	ि	ल	च	स	दि	िल	लच	चस	स्	दिल	िलच	लचस	चस्	स्प	दिलच	िलचस	लचस्	चस्प	स्प_	दिलचस	िलचस्	लचस्प	चस्प_	स्प__	है	लेकिन	बात	है	0
बात	0	3	ब	बा	बात	त	ात	बात	0	ब	ा	त	_	_	बा	ात	त_	__	__	बात	ात_	त__	___	___	बात_	ात__	त___	____	____	बात__	ात___	त____	_____	_____	लेकिन	दिलचस्प	है	कि	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	दिलचस्प	बात	कि	एचसीएल	0
कि	1	2	क	कि	NULL	ि	कि	NULL	0	क	ि	_	_	_	कि	ि_	__	__	__	कि_	ि__	___	___	___	कि__	ि___	____	____	____	कि___	ि____	_____	_____	_____	बात	है	एचसीएल	जैसी	0
एचसीएल	0	6	ए	एच	एचस	ल	एल	ीएल	0	ए	च	स	ी	ए	एच	चस	सी	ीए	एल	एचस	चसी	सीए	ीएल	एल_	एचसी	चसीए	सीएल	ीएल_	एल__	एचसीए	चसीएल	सीएल_	ीएल__	एल___	है	कि	जैसी	दिग्गज	0
जैसी	0	4	ज	जै	जैस	ी	सी	ैसी	0	ज	ै	स	ी	_	जै	ैस	सी	ी_	__	जैस	ैसी	सी_	ी__	___	जैसी	ैसी_	सी__	ी___	____	जैसी_	ैसी__	सी___	ी____	_____	कि	एचसीएल	दिग्गज	कम्पनी	0
दिग्गज	0	6	द	दि	दिग	ज	गज	्गज	0	द	ि	ग	्	ग	दि	िग	ग्	्ग	गज	दिग	िग्	ग्ग	्गज	गज_	दिग्	िग्ग	ग्गज	्गज_	गज__	दिग्ग	िग्गज	ग्गज_	्गज__	गज___	एचसीएल	जैसी	कम्पनी	ने	0
कम्पनी	0	6	क	कम	कम्	ी	नी	पनी	0	क	म	्	प	न	कम	म्	्प	पन	नी	कम्	म्प	्पन	पनी	नी_	कम्प	म्पन	्पनी	पनी_	नी__	कम्पन	म्पनी	्पनी_	पनी__	नी___	जैसी	दिग्गज	ने	ऐसे	0
ने	1	2	न	ने	NULL	े	ने	NULL	0	न	े	_	_	_	ने	े_	__	__	__	ने_	े__	___	___	___	ने__	े___	____	____	____	ने___	े____	_____	_____	_____	दिग्गज	कम्पनी	ऐसे	समय	0
ऐसे	0	3	ऐ	ऐस	ऐसे	े	से	ऐसे	0	ऐ	स	े	_	_	ऐस	से	े_	__	__	ऐसे	से_	े__	___	___	ऐसे_	से__	े___	____	____	ऐसे__	से___	े____	_____	_____	कम्पनी	ने	समय	में	0
समय	0	3	स	सम	समय	य	मय	समय	0	स	म	य	_	_	सम	मय	य_	__	__	समय	मय_	य__	___	___	समय_	मय__	य___	____	____	समय__	मय___	य____	_____	_____	ने	ऐसे	में	सिंग	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	ऐसे	समय	सिंग	कोर	0
सिंग	0	4	स	सि	सिं	ग	ंग	िंग	0	स	ि	ं	ग	_	सि	िं	ंग	ग_	__	सिं	िंग	ंग_	ग__	___	सिंग	िंग_	ंग__	ग___	____	सिंग_	िंग__	ंग___	ग____	_____	समय	में	कोर	प्रोसेसर	B_ASP
कोर	0	3	क	को	कोर	र	ोर	कोर	0	क	ो	र	_	_	को	ोर	र_	__	__	कोर	ोर_	र__	___	___	कोर_	ोर__	र___	____	____	कोर__	ोर___	र____	_____	_____	में	सिंग	प्रोसेसर	आधारित	I_ASP
प्रोसेसर	0	8	प	प्	प्र	र	सर	ेसर	1	प	्	र	ो	स	प्	्र	रो	ोस	से	प्र	्रो	रोस	ोसे	सेस	प्रो	्रोस	रोसे	ोसेस	सेसर	प्रोस	्रोसे	रोसेस	ोसेसर	सेसर_	सिंग	कोर	आधारित	टैब्लेट	I_ASP
आधारित	0	6	आ	आध	आधा	त	ित	रित	0	आ	ध	ा	र	ि	आध	धा	ार	रि	ित	आधा	धार	ारि	रित	ित_	आधार	धारि	ारित	रित_	ित__	आधारि	धारित	ारित_	रित__	ित___	कोर	प्रोसेसर	टैब्लेट	बाज़ार	0
टैब्लेट	0	7	ट	टै	टैब	ट	ेट	लेट	0	ट	ै	ब	्	ल	टै	ैब	ब्	्ल	ले	टैब	ैब्	ब्ल	्ले	लेट	टैब्	ैब्ल	ब्ले	्लेट	लेट_	टैब्ल	ैब्ले	ब्लेट	्लेट_	लेट__	प्रोसेसर	आधारित	बाज़ार	में	0
बाज़ार	0	6	ब	बा	बाज	र	ार	़ार	0	ब	ा	ज	़	ा	बा	ाज	ज़	़ा	ार	बाज	ाज़	ज़ा	़ार	ार_	बाज़	ाज़ा	ज़ार	़ार_	ार__	बाज़ा	ाज़ार	ज़ार_	़ार__	ार___	आधारित	टैब्लेट	में	उतारा	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	टैब्लेट	बाज़ार	उतारा	है	0
उतारा	0	5	उ	उत	उता	ा	रा	ारा	0	उ	त	ा	र	ा	उत	ता	ार	रा	ा_	उता	तार	ारा	रा_	ा__	उतार	तारा	ारा_	रा__	ा___	उतारा	तारा_	ारा__	रा___	ा____	बाज़ार	में	है	जब	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	में	उतारा	जब	कि	0
जब	1	2	ज	जब	NULL	ब	जब	NULL	0	ज	ब	_	_	_	जब	ब_	__	__	__	जब_	ब__	___	___	___	जब__	ब___	____	____	____	जब___	ब____	_____	_____	_____	उतारा	है	कि	डयूअल	0
कि	1	2	क	कि	NULL	ि	कि	NULL	0	क	ि	_	_	_	कि	ि_	__	__	__	कि_	ि__	___	___	___	कि__	ि___	____	____	____	कि___	ि____	_____	_____	_____	है	जब	डयूअल	और	0
डयूअल	0	5	ड	डय	डयू	ल	अल	ूअल	0	ड	य	ू	अ	ल	डय	यू	ूअ	अल	ल_	डयू	यूअ	ूअल	अल_	ल__	डयूअ	यूअल	ूअल_	अल__	ल___	डयूअल	यूअल_	ूअल__	अल___	ल____	जब	कि	और	क्वाड	0
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	कि	डयूअल	क्वाड	कोर	0
क्वाड	0	5	क	क्	क्व	ड	ाड	वाड	0	क	्	व	ा	ड	क्	्व	वा	ाड	ड_	क्व	्वा	वाड	ाड_	ड__	क्वा	्वाड	वाड_	ाड__	ड___	क्वाड	्वाड_	वाड__	ाड___	ड____	डयूअल	और	कोर	प्रोसेसर	0
कोर	0	3	क	को	कोर	र	ोर	कोर	0	क	ो	र	_	_	को	ोर	र_	__	__	कोर	ोर_	र__	___	___	कोर_	ोर__	र___	____	____	कोर__	ोर___	र____	_____	_____	और	क्वाड	प्रोसेसर	वाले	0
प्रोसेसर	0	8	प	प्	प्र	र	सर	ेसर	1	प	्	र	ो	स	प्	्र	रो	ोस	से	प्र	्रो	रोस	ोसे	सेस	प्रो	्रोस	रोसे	ोसेस	सेसर	प्रोस	्रोसे	रोसेस	ोसेसर	सेसर_	क्वाड	कोर	वाले	टैबलेट	0
वाले	1	4	व	वा	वाल	े	ले	ाले	0	व	ा	ल	े	_	वा	ाल	ले	े_	__	वाल	ाले	ले_	े__	___	वाले	ाले_	ले__	े___	____	वाले_	ाले__	ले___	े____	_____	कोर	प्रोसेसर	टैबलेट	की	0
टैबलेट	0	6	ट	टै	टैब	ट	ेट	लेट	0	ट	ै	ब	ल	े	टै	ैब	बल	ले	ेट	टैब	ैबल	बले	लेट	ेट_	टैबल	ैबले	बलेट	लेट_	ेट__	टैबले	ैबलेट	बलेट_	लेट__	ेट___	प्रोसेसर	वाले	की	भरमार	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	वाले	टैबलेट	भरमार	है	0
भरमार	0	5	भ	भर	भरम	र	ार	मार	0	भ	र	म	ा	र	भर	रम	मा	ार	र_	भरम	रमा	मार	ार_	र__	भरमा	रमार	मार_	ार__	र___	भरमार	रमार_	मार__	ार___	र____	टैबलेट	की	है	प्रोसेसर:neu	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	की	भरमार	प्रोसेसर:neu	NULL	0
प्रोसेसर:neu	0	12	प	प्	प्र	u	eu	neu	0	प	्	र	ो	स	प्	्र	रो	ोस	से	प्र	्रो	रोस	ोसे	सेस	प्रो	्रोस	रोसे	ोसेस	सेसर	प्रोस	्रोसे	रोसेस	ोसेसर	सेसर:	भरमार	है	NULL	NULL	0
EOL
स्क्रीन	0	7	स	स्	स्क	न	ीन	रीन	1	स	्	क	्	र	स्	्क	क्	्र	री	स्क	्क्	क्र	्री	रीन	स्क्	्क्र	क्री	्रीन	रीन_	स्क्र	्क्री	क्रीन	्रीन_	रीन__	NULL	NULL	का	रिज़ोल्यूशन	B_ASP
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	NULL	स्क्रीन	रिज़ोल्यूशन	1024	I_ASP
रिज़ोल्यूशन	0	11	र	रि	रिज	न	शन	ूशन	0	र	ि	ज	़	ो	रि	िज	ज़	़ो	ोल	रिज	िज़	ज़ो	़ोल	ोल्	रिज़	िज़ो	ज़ोल	़ोल्	ोल्य	रिज़ो	िज़ोल	ज़ोल्	़ोल्य	ोल्यू	स्क्रीन	का	1024	गुणा	I_ASP
1024	0	4	1	10	102	4	24	024	0	1	0	2	4	_	10	02	24	4_	__	102	024	24_	4__	___	1024	024_	24__	4___	____	1024_	024__	24___	4____	_____	का	रिज़ोल्यूशन	गुणा	600	0
